1СОК [уг.с/с] Угловая скорость объекта по крену
07:52:35.670	472290755670	32981	110
07:52:36.670	472290755670	32981	100
07:52:37.670	472290755670	32981	110
07:52:38.370	472290766370	100	100
07:52:39.075	472312942075	29	26
07:52:40.075	472312942075	29	-418
07:52:41.075	472312942075	29	26
07:52:42.784	472312982784	17	29
07:52:43.784	472312982784	17	29
07:52:44.202	472313064202	156	17
07:52:45.202	472313064202	156	17
