1СОК [уг.с/с] Угловая скорость объекта по крену
07:52:35.670	472290755670	32981	110
07:52:36.670	472290755670	32981	100
07:52:37.670	472290755670	32981	-20
07:52:38.670	472290766370	100	80
07:52:39.670	472312942075	29	70
07:52:40.670	472312942075	29	0
07:52:41.670	472312942075	29	60
07:52:42.670	472312982784	17	50
07:52:43.670	472312982784	17	40
07:52:44.670	472313064202	156	30
07:52:45.670	472313064202	156	20
